,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist,song_type,Cluster_KNN_2,Cluster_kmean
1333,0.709,0.699,10.0,-11.905,0.0,0.0466,0.0291,0.295,0.0673,0.592,125.377,audio_features,0hOA8SoraNo2ZP1amtVYnY,spotify:track:0hOA8SoraNo2ZP1amtVYnY,https://api.spotify.com/v1/tracks/0hOA8SoraNo2ZP1amtVYnY,https://api.spotify.com/v1/audio-analysis/0hOA8SoraNo2ZP1amtVYnY,223733.0,4.0,Big Love,Fleetwood Mac,nothot,10,10
1334,0.519,0.694,0.0,-10.792,1.0,0.0264,0.104,2.3e-06,0.111,0.928,102.718,audio_features,7iBav4v8maicL8cWKGxFhQ,spotify:track:7iBav4v8maicL8cWKGxFhQ,https://api.spotify.com/v1/tracks/7iBav4v8maicL8cWKGxFhQ,https://api.spotify.com/v1/audio-analysis/7iBav4v8maicL8cWKGxFhQ,229267.0,4.0,Angel Of Harlem,U2,nothot,0,0
1335,0.676,0.771,7.0,-5.981,1.0,0.0283,0.109,0.0,0.247,0.708,115.073,audio_features,1vQxicuNSODoBECPMFjHMG,spotify:track:1vQxicuNSODoBECPMFjHMG,https://api.spotify.com/v1/tracks/1vQxicuNSODoBECPMFjHMG,https://api.spotify.com/v1/audio-analysis/1vQxicuNSODoBECPMFjHMG,199587.0,4.0,Handle With Care,Traveling Wilburys,nothot,10,10
1336,0.682,0.375,5.0,-10.308,1.0,0.0347,0.418,5.75e-06,0.0984,0.226,82.187,audio_features,2z8PSS00q39tUuVjYfTO67,spotify:track:2z8PSS00q39tUuVjYfTO67,https://api.spotify.com/v1/tracks/2z8PSS00q39tUuVjYfTO67,https://api.spotify.com/v1/audio-analysis/2z8PSS00q39tUuVjYfTO67,337493.0,4.0,(Something Inside) So Strong,Labi Siffre,nothot,8,8
1337,0.446,0.37,4.0,-15.877,0.0,0.027,0.478,0.000205,0.0823,0.256,84.186,audio_features,1kqIJgH6aVYwqQFjQPB0hn,spotify:track:1kqIJgH6aVYwqQFjQPB0hn,https://api.spotify.com/v1/tracks/1kqIJgH6aVYwqQFjQPB0hn,https://api.spotify.com/v1/audio-analysis/1kqIJgH6aVYwqQFjQPB0hn,273800.0,4.0,Into Temptation,Crowded House,nothot,3,3
1338,0.775,0.562,10.0,-11.246,0.0,0.025,0.0655,0.153,0.0747,0.939,114.527,audio_features,651In9fY9BregQWY0cF7l2,spotify:track:651In9fY9BregQWY0cF7l2,https://api.spotify.com/v1/tracks/651In9fY9BregQWY0cF7l2,https://api.spotify.com/v1/audio-analysis/651In9fY9BregQWY0cF7l2,292080.0,4.0,Twist in My Sobriety,Tanita Tikaram,nothot,10,10
1339,0.702,0.668,9.0,-9.237,1.0,0.214,0.518,0.0,0.0588,0.561,116.063,audio_features,1Ud6moTC0KyXMq1Oxfien0,spotify:track:1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/tracks/1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/audio-analysis/1Ud6moTC0KyXMq1Oxfien0,378147.0,4.0,Sympathy For The Devil,The Rolling Stones,nothot,7,7
1340,0.78,0.565,3.0,-7.32,0.0,0.0306,0.736,0.00269,0.063,0.365,101.967,audio_features,1NCuYqMc8hKMb4cpNTcJbD,spotify:track:1NCuYqMc8hKMb4cpNTcJbD,https://api.spotify.com/v1/tracks/1NCuYqMc8hKMb4cpNTcJbD,https://api.spotify.com/v1/audio-analysis/1NCuYqMc8hKMb4cpNTcJbD,322133.0,4.0,Another Day in Paradise - 2016 Remaster,Phil Collins,nothot,0,0
1341,0.635,0.431,2.0,-11.579,1.0,0.0257,0.0625,0.0204,0.291,0.667,90.402,audio_features,3dE95e0gGFeoPPRt4njApK,spotify:track:3dE95e0gGFeoPPRt4njApK,https://api.spotify.com/v1/tracks/3dE95e0gGFeoPPRt4njApK,https://api.spotify.com/v1/audio-analysis/3dE95e0gGFeoPPRt4njApK,291827.0,4.0,Niemand In De Stad,De Dijk,nothot,0,0
1342,0.414,0.842,11.0,-5.698,0.0,0.0483,0.025,2.45e-06,0.374,0.392,92.09,audio_features,4DtB1PJsbl4KAb2rZVNCUL,spotify:track:4DtB1PJsbl4KAb2rZVNCUL,https://api.spotify.com/v1/tracks/4DtB1PJsbl4KAb2rZVNCUL,https://api.spotify.com/v1/audio-analysis/4DtB1PJsbl4KAb2rZVNCUL,242093.0,4.0,I Want It All - Remastered 2011,Queen,nothot,6,6
1343,0.532,0.925,7.0,-7.575,1.0,0.0405,0.334,0.000415,0.29,0.9,142.082,audio_features,7rgLt0RIsF85JqjTKim2h5,spotify:track:7rgLt0RIsF85JqjTKim2h5,https://api.spotify.com/v1/tracks/7rgLt0RIsF85JqjTKim2h5,https://api.spotify.com/v1/audio-analysis/7rgLt0RIsF85JqjTKim2h5,239400.0,4.0,Ik Kan Het Niet Alleen,De Dijk,nothot,10,10
1344,0.508,0.52,2.0,-6.32,1.0,0.0273,0.38,5.91e-06,0.117,0.233,138.782,audio_features,5P9EZpsQy7pBrxosDozOgZ,spotify:track:5P9EZpsQy7pBrxosDozOgZ,https://api.spotify.com/v1/tracks/5P9EZpsQy7pBrxosDozOgZ,https://api.spotify.com/v1/audio-analysis/5P9EZpsQy7pBrxosDozOgZ,242707.0,4.0,Leningrad,Billy Joel,nothot,2,2
1345,0.329,0.477,4.0,-10.266,1.0,0.034,0.276,0.0139,0.136,0.182,143.532,audio_features,1VsGYaCBFjCVudtX9IGqDg,spotify:track:1VsGYaCBFjCVudtX9IGqDg,https://api.spotify.com/v1/tracks/1VsGYaCBFjCVudtX9IGqDg,https://api.spotify.com/v1/audio-analysis/1VsGYaCBFjCVudtX9IGqDg,260387.0,4.0,Have I Told You Lately,Van Morrison,nothot,2,2
1346,0.571,0.861,5.0,-5.697,1.0,0.087,0.0638,0.00827,0.36,0.31,90.1,audio_features,2HPvr5vD9rjbc0tejSmkkp,spotify:track:2HPvr5vD9rjbc0tejSmkkp,https://api.spotify.com/v1/tracks/2HPvr5vD9rjbc0tejSmkkp,https://api.spotify.com/v1/audio-analysis/2HPvr5vD9rjbc0tejSmkkp,248387.0,4.0,Breakthru - Remastered 2011,Queen,nothot,6,6
1347,0.424,0.299,9.0,-13.396,1.0,0.0348,0.248,0.0,0.255,0.311,148.272,audio_features,3yw7Yxn1aBS1pRZDYMor7G,spotify:track:3yw7Yxn1aBS1pRZDYMor7G,https://api.spotify.com/v1/tracks/3yw7Yxn1aBS1pRZDYMor7G,https://api.spotify.com/v1/audio-analysis/3yw7Yxn1aBS1pRZDYMor7G,417667.0,3.0,Need Your Love So Bad,Fleetwood Mac,nothot,4,4
1348,0.634,0.333,5.0,-14.952,1.0,0.0334,0.827,0.0,0.133,0.637,87.025,audio_features,1pQcaYky2rRxSeUdZld9xk,spotify:track:1pQcaYky2rRxSeUdZld9xk,https://api.spotify.com/v1/tracks/1pQcaYky2rRxSeUdZld9xk,https://api.spotify.com/v1/audio-analysis/1pQcaYky2rRxSeUdZld9xk,229467.0,4.0,Daar Gaat Ze,Clouseau,nothot,3,3
1349,0.956,0.254,8.0,-13.264,1.0,0.0551,0.156,0.0362,0.0362,0.8,102.071,audio_features,3e7yziCpnpx2ujgvXqSLzp,spotify:track:3e7yziCpnpx2ujgvXqSLzp,https://api.spotify.com/v1/tracks/3e7yziCpnpx2ujgvXqSLzp,https://api.spotify.com/v1/audio-analysis/3e7yziCpnpx2ujgvXqSLzp,228293.0,4.0,Kingston Town,UB40,nothot,10,10
1350,0.434,0.609,5.0,-8.295,1.0,0.0306,0.0232,0.00108,0.0557,0.372,159.994,audio_features,5jmwL2MniQj9ldptIm1h1B,spotify:track:5jmwL2MniQj9ldptIm1h1B,https://api.spotify.com/v1/tracks/5jmwL2MniQj9ldptIm1h1B,https://api.spotify.com/v1/audio-analysis/5jmwL2MniQj9ldptIm1h1B,391000.0,4.0,Woman In Chains,Tears For Fears,nothot,1,1
1351,0.742,0.427,2.0,-15.28,1.0,0.0324,0.307,0.218,0.979,0.805,104.545,audio_features,1Dr8Wa2OJt8gU1yJBloU5A,spotify:track:1Dr8Wa2OJt8gU1yJBloU5A,https://api.spotify.com/v1/tracks/1Dr8Wa2OJt8gU1yJBloU5A,https://api.spotify.com/v1/audio-analysis/1Dr8Wa2OJt8gU1yJBloU5A,267200.0,4.0,Nergens Goed Voor,De Dijk,nothot,9,9
1352,0.51,0.667,8.0,-4.715,1.0,0.0294,0.292,0.00683,0.313,0.356,125.887,audio_features,4F2t297QK40XFcIHqkmLHs,spotify:track:4F2t297QK40XFcIHqkmLHs,https://api.spotify.com/v1/tracks/4F2t297QK40XFcIHqkmLHs,https://api.spotify.com/v1/audio-analysis/4F2t297QK40XFcIHqkmLHs,327747.0,4.0,I Wish It Would Rain Down - 2016 Remaster,Phil Collins,nothot,6,6
1353,0.638,0.352,10.0,-9.266,1.0,0.0268,0.492,0.0,0.105,0.204,94.173,audio_features,7DFawVSjI88xR9mjnWwURg,spotify:track:7DFawVSjI88xR9mjnWwURg,https://api.spotify.com/v1/tracks/7DFawVSjI88xR9mjnWwURg,https://api.spotify.com/v1/audio-analysis/7DFawVSjI88xR9mjnWwURg,204000.0,3.0,If You Don't Know Me by Now - 2008 Remaster,Simply Red,nothot,4,4
1354,0.623,0.449,5.0,-13.333,1.0,0.0253,0.212,0.0,0.0613,0.572,84.383,audio_features,5tVA6TkbaAH9QMITTQRrNv,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000.0,4.0,Free Fallin',Tom Petty,nothot,8,8
1355,0.689,0.452,0.0,-12.927,1.0,0.0407,0.0293,0.26,0.0672,0.696,152.814,audio_features,2pmN85k5m9nO1rWaCDdrNE,spotify:track:2pmN85k5m9nO1rWaCDdrNE,https://api.spotify.com/v1/tracks/2pmN85k5m9nO1rWaCDdrNE,https://api.spotify.com/v1/audio-analysis/2pmN85k5m9nO1rWaCDdrNE,342160.0,4.0,Let Love Rule,Lenny Kravitz,nothot,0,0
1356,0.358,0.893,4.0,-7.486,0.0,0.12,0.0222,0.0524,0.126,0.262,174.238,audio_features,4ReyTz0y3TGkX48wO3Llot,spotify:track:4ReyTz0y3TGkX48wO3Llot,https://api.spotify.com/v1/tracks/4ReyTz0y3TGkX48wO3Llot,https://api.spotify.com/v1/audio-analysis/4ReyTz0y3TGkX48wO3Llot,293653.0,4.0,Epic,Faith No More,nothot,1,1
1357,0.754,0.366,8.0,-10.07,1.0,0.0312,0.273,9.04e-05,0.106,0.469,91.147,audio_features,1KU5EHSz04JhGg3rReGJ0N,spotify:track:1KU5EHSz04JhGg3rReGJ0N,https://api.spotify.com/v1/tracks/1KU5EHSz04JhGg3rReGJ0N,https://api.spotify.com/v1/audio-analysis/1KU5EHSz04JhGg3rReGJ0N,287440.0,4.0,Black Velvet,Alannah Myles,nothot,8,8
1358,0.712,0.967,7.0,-5.206,1.0,0.047,0.0771,0.0,0.356,0.895,145.024,audio_features,3Cx4yrFaX8CeHwBMReOWXI,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,https://api.spotify.com/v1/tracks/3Cx4yrFaX8CeHwBMReOWXI,https://api.spotify.com/v1/audio-analysis/3Cx4yrFaX8CeHwBMReOWXI,287733.0,4.0,We Didn't Start the Fire,Billy Joel,nothot,10,10
1359,0.209,0.795,0.0,-7.241,1.0,0.0443,0.0109,5.63e-05,0.355,0.682,171.975,audio_features,0PbAyLrJRDxckQBLQ2Addc,spotify:track:0PbAyLrJRDxckQBLQ2Addc,https://api.spotify.com/v1/tracks/0PbAyLrJRDxckQBLQ2Addc,https://api.spotify.com/v1/audio-analysis/0PbAyLrJRDxckQBLQ2Addc,376733.0,4.0,Sowing The Seeds Of Love,Tears For Fears,nothot,1,1
1360,0.551,0.289,8.0,-12.214,0.0,0.0262,0.334,0.0,0.0379,0.117,132.133,audio_features,2jxqu3v4AZAhUNvdAbDGet,spotify:track:2jxqu3v4AZAhUNvdAbDGet,https://api.spotify.com/v1/tracks/2jxqu3v4AZAhUNvdAbDGet,https://api.spotify.com/v1/audio-analysis/2jxqu3v4AZAhUNvdAbDGet,395400.0,4.0,New York Minute,Don Henley,nothot,2,2
1361,0.656,0.88,5.0,-4.137,0.0,0.0287,0.184,0.00609,0.272,0.88,114.613,audio_features,4ziqqoW1o3P5EhNqK6CPb1,spotify:track:4ziqqoW1o3P5EhNqK6CPb1,https://api.spotify.com/v1/tracks/4ziqqoW1o3P5EhNqK6CPb1,https://api.spotify.com/v1/audio-analysis/4ziqqoW1o3P5EhNqK6CPb1,291587.0,4.0,Something Happened on the Way to Heaven - 2016 Remaster,Phil Collins,nothot,10,10
1362,0.586,0.868,9.0,-4.302,0.0,0.0297,0.345,0.311,0.174,0.737,139.94,audio_features,7K71priwuwcWwbgfHVQJdq,spotify:track:7K71priwuwcWwbgfHVQJdq,https://api.spotify.com/v1/tracks/7K71priwuwcWwbgfHVQJdq,https://api.spotify.com/v1/audio-analysis/7K71priwuwcWwbgfHVQJdq,208333.0,4.0,Lovesong,The Cure,nothot,10,10
1363,0.654,0.39,6.0,-10.638,0.0,0.0307,0.00418,0.0069,0.271,0.566,116.572,audio_features,6BT7qiDY4A5tOyklohjQuW,spotify:track:6BT7qiDY4A5tOyklohjQuW,https://api.spotify.com/v1/tracks/6BT7qiDY4A5tOyklohjQuW,https://api.spotify.com/v1/audio-analysis/6BT7qiDY4A5tOyklohjQuW,175333.0,4.0,Monkey Gone to Heaven,Pixies,nothot,8,8
1364,0.477,0.651,1.0,-6.021,1.0,0.027,0.156,0.0,0.554,0.539,92.14,audio_features,55ZMyYbRQRYjcNWceCL5oT,spotify:track:55ZMyYbRQRYjcNWceCL5oT,https://api.spotify.com/v1/tracks/55ZMyYbRQRYjcNWceCL5oT,https://api.spotify.com/v1/audio-analysis/55ZMyYbRQRYjcNWceCL5oT,301360.0,4.0,The Miracle - Remastered 2011,Queen,nothot,9,9
1365,0.704,0.793,0.0,-6.94,1.0,0.0423,0.192,0.0174,0.326,0.564,119.989,audio_features,0h15VlXIzD1MwKwNi12ois,spotify:track:0h15VlXIzD1MwKwNi12ois,https://api.spotify.com/v1/tracks/0h15VlXIzD1MwKwNi12ois,https://api.spotify.com/v1/audio-analysis/0h15VlXIzD1MwKwNi12ois,237680.0,4.0,The Invisible Man - Remastered 2011,Queen,nothot,0,0
1366,0.658,0.575,11.0,-10.365,1.0,0.0267,0.243,0.0,0.122,0.504,108.329,audio_features,6mYrhCAGWzTdF8QnKuchXM,spotify:track:6mYrhCAGWzTdF8QnKuchXM,https://api.spotify.com/v1/tracks/6mYrhCAGWzTdF8QnKuchXM,https://api.spotify.com/v1/audio-analysis/6mYrhCAGWzTdF8QnKuchXM,239827.0,4.0,If I Could Turn Back Time,Cher,nothot,10,10
1367,0.701,0.803,5.0,-6.786,0.0,0.0545,0.0544,1.54e-06,0.7,0.903,133.608,audio_features,4W4wYHtsrgDiivRASVOINL,spotify:track:4W4wYHtsrgDiivRASVOINL,https://api.spotify.com/v1/tracks/4W4wYHtsrgDiivRASVOINL,https://api.spotify.com/v1/audio-analysis/4W4wYHtsrgDiivRASVOINL,320680.0,4.0,Love Shack,The B-52's,nothot,9,9
1368,0.502,0.89,4.0,-5.175,1.0,0.0364,0.000147,0.0117,0.217,0.259,133.52,audio_features,57bgtoPSgt236HzfBOd8kj,spotify:track:57bgtoPSgt236HzfBOd8kj,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,https://api.spotify.com/v1/audio-analysis/57bgtoPSgt236HzfBOd8kj,292880.0,4.0,Thunderstruck,AC/DC,nothot,6,6
1369,0.641,0.812,0.0,-7.945,0.0,0.0293,0.155,4.43e-05,0.078,0.822,112.777,audio_features,1YwNlWLf8auhazSQUDQLFU,spotify:track:1YwNlWLf8auhazSQUDQLFU,https://api.spotify.com/v1/tracks/1YwNlWLf8auhazSQUDQLFU,https://api.spotify.com/v1/audio-analysis/1YwNlWLf8auhazSQUDQLFU,257333.0,4.0,Enjoy the Silence - Single Mix,Depeche Mode,nothot,0,0
1370,0.189,0.39,9.0,-14.497,0.0,0.0353,0.257,0.000152,0.122,0.32,169.563,audio_features,0DnGfA1r8pAssJCuq4ojla,spotify:track:0DnGfA1r8pAssJCuq4ojla,https://api.spotify.com/v1/tracks/0DnGfA1r8pAssJCuq4ojla,https://api.spotify.com/v1/audio-analysis/0DnGfA1r8pAssJCuq4ojla,370867.0,3.0,Still Got The Blues,Gary Moore,nothot,4,4
1371,0.452,0.524,0.0,-10.108,1.0,0.0351,0.315,0.0,0.103,0.246,151.505,audio_features,3ovjw5HZZv43SxTwApooCM,spotify:track:3ovjw5HZZv43SxTwApooCM,https://api.spotify.com/v1/tracks/3ovjw5HZZv43SxTwApooCM,https://api.spotify.com/v1/audio-analysis/3ovjw5HZZv43SxTwApooCM,312360.0,4.0,Wind Of Change,Scorpions,nothot,2,2
1372,0.511,0.574,5.0,-7.016,1.0,0.0273,0.0425,2.33e-05,0.105,0.161,119.917,audio_features,3nvuPQTw2zuFAVuLsC9IYQ,spotify:track:3nvuPQTw2zuFAVuLsC9IYQ,https://api.spotify.com/v1/tracks/3nvuPQTw2zuFAVuLsC9IYQ,https://api.spotify.com/v1/audio-analysis/3nvuPQTw2zuFAVuLsC9IYQ,280040.0,4.0,Nothing Compares 2 U,Sinéad O'Connor,nothot,6,6
1373,0.462,0.628,7.0,-5.659,1.0,0.0274,0.0534,0.00025,0.12,0.0981,140.049,audio_features,6OSyCAmXT4Gkd3OQ2aPOaF,spotify:track:6OSyCAmXT4Gkd3OQ2aPOaF,https://api.spotify.com/v1/tracks/6OSyCAmXT4Gkd3OQ2aPOaF,https://api.spotify.com/v1/audio-analysis/6OSyCAmXT4Gkd3OQ2aPOaF,347760.0,4.0,Silent Lucidity - Remastered/2003,Queensrÿche,nothot,6,6
1374,0.637,0.657,2.0,-8.28,1.0,0.0473,0.0456,0.00611,0.048,0.101,114.311,audio_features,35JhxrwW2bBAiMcnrmuLEN,spotify:track:35JhxrwW2bBAiMcnrmuLEN,https://api.spotify.com/v1/tracks/35JhxrwW2bBAiMcnrmuLEN,https://api.spotify.com/v1/audio-analysis/35JhxrwW2bBAiMcnrmuLEN,335533.0,4.0,Such a Shame,Talk Talk,nothot,6,6
1375,0.373,0.567,7.0,-10.835,1.0,0.032,0.0236,3.47e-06,0.0916,0.298,137.789,audio_features,0W7AbEauB7cP4pidLclApe,spotify:track:0W7AbEauB7cP4pidLclApe,https://api.spotify.com/v1/tracks/0W7AbEauB7cP4pidLclApe,https://api.spotify.com/v1/audio-analysis/0W7AbEauB7cP4pidLclApe,246267.0,4.0,Hunger Strike,Temple Of The Dog,nothot,8,8
1376,0.153,0.417,1.0,-11.587,1.0,0.0318,0.434,0.000622,0.211,0.166,80.87,audio_features,1bKQ48M9onID2kbSpRy8kK,spotify:track:1bKQ48M9onID2kbSpRy8kK,https://api.spotify.com/v1/tracks/1bKQ48M9onID2kbSpRy8kK,https://api.spotify.com/v1/audio-analysis/1bKQ48M9onID2kbSpRy8kK,273333.0,3.0,Send Me An Angel,Scorpions,nothot,4,4
1377,0.729,0.844,5.0,-8.824,1.0,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,audio_features,7HW5WIw7ZgZORCzUxv5gW5,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,https://api.spotify.com/v1/tracks/7HW5WIw7ZgZORCzUxv5gW5,https://api.spotify.com/v1/audio-analysis/7HW5WIw7ZgZORCzUxv5gW5,275440.0,4.0,Don't Go Breaking My Heart,Elton John,nothot,10,10
1378,0.726,0.779,1.0,-7.057,0.0,0.0251,0.0178,0.00178,0.104,0.841,109.133,audio_features,0qemIQjSxcKyf42VPfZnfa,spotify:track:0qemIQjSxcKyf42VPfZnfa,https://api.spotify.com/v1/tracks/0qemIQjSxcKyf42VPfZnfa,https://api.spotify.com/v1/audio-analysis/0qemIQjSxcKyf42VPfZnfa,212800.0,4.0,"Night Fever - From ""Saturday Night Fever"" Soundtrack",Bee Gees,nothot,0,0
1379,0.626,0.134,6.0,-14.898,1.0,0.0298,0.467,0.0,0.113,0.239,91.893,audio_features,1gVgkQFOKa8Wc1HYsJtPdH,spotify:track:1gVgkQFOKa8Wc1HYsJtPdH,https://api.spotify.com/v1/tracks/1gVgkQFOKa8Wc1HYsJtPdH,https://api.spotify.com/v1/audio-analysis/1gVgkQFOKa8Wc1HYsJtPdH,334107.0,4.0,More Than Words,Extreme,nothot,3,3
1380,0.52,0.652,5.0,-6.655,1.0,0.0274,0.34,5.49e-05,0.256,0.722,80.609,audio_features,6kvoHl80mfCVTv7XnZkjQn,spotify:track:6kvoHl80mfCVTv7XnZkjQn,https://api.spotify.com/v1/tracks/6kvoHl80mfCVTv7XnZkjQn,https://api.spotify.com/v1/audio-analysis/6kvoHl80mfCVTv7XnZkjQn,258787.0,4.0,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,nothot,0,0
1381,0.383,0.61,7.0,-11.887,1.0,0.0303,0.113,0.0,0.26,0.697,167.246,audio_features,27zNKTPGfGAuMYmJ0Y6syY,spotify:track:27zNKTPGfGAuMYmJ0Y6syY,https://api.spotify.com/v1/tracks/27zNKTPGfGAuMYmJ0Y6syY,https://api.spotify.com/v1/audio-analysis/27zNKTPGfGAuMYmJ0Y6syY,226200.0,4.0,Met Hart En Ziel,Tröckener Kecks,nothot,1,1
1382,0.615,0.477,2.0,-8.816,1.0,0.092,0.0558,6.25e-05,0.231,0.731,156.008,audio_features,5huSgTVqBdIJTFhpShJfcg,spotify:track:5huSgTVqBdIJTFhpShJfcg,https://api.spotify.com/v1/tracks/5huSgTVqBdIJTFhpShJfcg,https://api.spotify.com/v1/audio-analysis/5huSgTVqBdIJTFhpShJfcg,259467.0,4.0,Love Rears Its Ugly Head,Living Colour,nothot,0,0
1383,0.599,0.79,4.0,-3.58,1.0,0.043,0.00257,0.00181,0.312,0.961,103.783,audio_features,05NYcsjJwOYq4jIiKPVj9p,spotify:track:05NYcsjJwOYq4jIiKPVj9p,https://api.spotify.com/v1/tracks/05NYcsjJwOYq4jIiKPVj9p,https://api.spotify.com/v1/audio-analysis/05NYcsjJwOYq4jIiKPVj9p,188067.0,4.0,Hard To Handle,The Black Crowes,nothot,0,0
1384,0.476,0.53,0.0,-11.149,1.0,0.0509,0.401,0.0,0.0957,0.586,87.246,audio_features,5cxMPPx4kQSAic9lFGHJY9,spotify:track:5cxMPPx4kQSAic9lFGHJY9,https://api.spotify.com/v1/tracks/5cxMPPx4kQSAic9lFGHJY9,https://api.spotify.com/v1/audio-analysis/5cxMPPx4kQSAic9lFGHJY9,215027.0,4.0,De Boer Is De Keerl,Normaal,nothot,0,0
1385,0.294,0.641,11.0,-9.316,1.0,0.0291,0.0163,0.22,0.112,0.226,79.759,audio_features,3YRCqOhFifThpSRFJ1VWFM,spotify:track:3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/tracks/3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/audio-analysis/3YRCqOhFifThpSRFJ1VWFM,536067.0,4.0,November Rain,Guns N' Roses,nothot,8,8
1386,0.547,0.394,4.0,-9.793,0.0,0.0262,0.0522,6.4e-06,0.0795,0.17,142.37,audio_features,2CtemffYhT0DJWcT1XW047,spotify:track:2CtemffYhT0DJWcT1XW047,https://api.spotify.com/v1/tracks/2CtemffYhT0DJWcT1XW047,https://api.spotify.com/v1/audio-analysis/2CtemffYhT0DJWcT1XW047,388733.0,3.0,Nothing Else Matters,Metallica,nothot,4,4
1387,0.502,0.912,1.0,-4.556,1.0,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,audio_features,5ghIJDpPoe3CfHMGu71E6T,spotify:track:5ghIJDpPoe3CfHMGu71E6T,https://api.spotify.com/v1/tracks/5ghIJDpPoe3CfHMGu71E6T,https://api.spotify.com/v1/audio-analysis/5ghIJDpPoe3CfHMGu71E6T,301920.0,4.0,Smells Like Teen Spirit,Nirvana,nothot,0,0
1388,0.212,0.732,1.0,-5.751,1.0,0.0635,0.184,0.00472,0.296,0.17,73.419,audio_features,4bmak6Hd7NPwVrY26TjKNT,spotify:track:4bmak6Hd7NPwVrY26TjKNT,https://api.spotify.com/v1/tracks/4bmak6Hd7NPwVrY26TjKNT,https://api.spotify.com/v1/audio-analysis/4bmak6Hd7NPwVrY26TjKNT,393027.0,4.0,Innuendo - Remastered 2011,Queen,nothot,6,6
1389,0.284,0.875,11.0,-6.069,0.0,0.0422,0.00752,0.000461,0.402,0.595,75.009,audio_features,1L94M3KIu7QluZe63g64rv,spotify:track:1L94M3KIu7QluZe63g64rv,https://api.spotify.com/v1/tracks/1L94M3KIu7QluZe63g64rv,https://api.spotify.com/v1/audio-analysis/1L94M3KIu7QluZe63g64rv,340907.0,4.0,Alive,Pearl Jam,nothot,6,6
1390,0.566,0.834,6.0,-8.412,0.0,0.0298,0.00277,0.008,0.0625,0.621,123.296,audio_features,3VqHuw0wFlIHcIPWkhIbdQ,spotify:track:3VqHuw0wFlIHcIPWkhIbdQ,https://api.spotify.com/v1/tracks/3VqHuw0wFlIHcIPWkhIbdQ,https://api.spotify.com/v1/audio-analysis/3VqHuw0wFlIHcIPWkhIbdQ,331560.0,4.0,Enter Sandman,Metallica,nothot,6,6
1391,0.135,0.399,4.0,-8.67,0.0,0.0361,0.577,0.00104,0.115,0.0383,87.476,audio_features,00QAndVDVfNqNWYdWAhEan,spotify:track:00QAndVDVfNqNWYdWAhEan,https://api.spotify.com/v1/tracks/00QAndVDVfNqNWYdWAhEan,https://api.spotify.com/v1/audio-analysis/00QAndVDVfNqNWYdWAhEan,295347.0,5.0,Who Wants To Live Forever - Remastered 2011,Queen,nothot,8,8
1392,0.559,0.345,4.0,-13.496,1.0,0.0459,0.0576,0.000105,0.141,0.458,84.581,audio_features,3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,264307.0,4.0,Under the Bridge,Red Hot Chili Peppers,nothot,8,8
1393,0.761,0.607,2.0,-9.299,1.0,0.0349,0.0833,0.00021,0.0877,0.95,122.77,audio_features,3tfbJw7XXAgKrLWMU7dbly,spotify:track:3tfbJw7XXAgKrLWMU7dbly,https://api.spotify.com/v1/tracks/3tfbJw7XXAgKrLWMU7dbly,https://api.spotify.com/v1/audio-analysis/3tfbJw7XXAgKrLWMU7dbly,216187.0,4.0,Deurdonderen,Normaal,nothot,0,0
1394,0.666,0.855,9.0,-5.051,0.0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,audio_features,31AOj9sFz2gM0O3hMARRBx,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,268427.0,4.0,Losing My Religion,R.E.M.,nothot,10,10
1395,0.5,0.824,4.0,-5.846,0.0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,audio_features,4P5KoWXOxwuobLmHXLMobV,spotify:track:4P5KoWXOxwuobLmHXLMobV,https://api.spotify.com/v1/tracks/4P5KoWXOxwuobLmHXLMobV,https://api.spotify.com/v1/audio-analysis/4P5KoWXOxwuobLmHXLMobV,218920.0,4.0,Come As You Are,Nirvana,nothot,6,6
